0.337184	0.0422266
0.33535	0.0448342
0.342475	0.0472303
0.346777	0.0476091
0.347022	0.0494166
0.352766	0.053812
0.360607	0.0608512
0.364277	0.0647978
0.368423	0.0651239
0.374902	0.0707658
0.375784	0.0723793
0.359448	0.0576905
0.348483	0.0492396
0.341925	0.0452374
0.323905	0.0351332
0.321529	0.0324911
0.318644	0.0312844
0.319954	0.0313476
0.31564	0.0290591
0.314324	0.0272901
0.311136	0.0256678
0.310052	0.0238417
0.305719	0.0223973
0.301557	0.0208657
0.303226	0.0219036
0.30339	0.0237184
0.312392	0.0259813
0.315803	0.0270062
0.313567	0.0257693
0.319041	0.0271283
0.317172	0.0282747
0.31753	0.0272963
0.315524	0.026955
0.311807	0.0260521
0.312304	0.0255758
0.308332	0.0250786
0.322461	0.0311127
0.3185	0.030437
0.316443	0.0297176
0.316567	0.0291013
0.316258	0.0295106
0.309001	0.0252709
0.308772	0.0252184
0.311752	0.0268726
0.319219	0.0304841
0.314245	0.0271555
0.314504	0.0270713
0.317356	0.0291052
0.319252	0.0309058
0.322869	0.0331727
0.331085	0.0370603
0.335519	0.0373964
0.330689	0.0359385
0.329349	0.035466
0.326345	0.0341634
0.322106	0.0313998
0.315166	0.027838
0.316129	0.0283493
0.317095	0.027976
0.317243	0.0293624
0.318601	0.0292017
0.318667	0.0307691
0.317573	0.030157
0.318161	0.0305446
0.316986	0.0300456
0.327213	0.0352657
0.326275	0.0358784
0.328932	0.035885
0.327519	0.0337676
0.324735	0.0348653
0.320106	0.0340152
0.321348	0.033861
0.321594	0.0350465
0.326812	0.0367776
0.331398	0.0391668
