0.258408	0.00519545
0.261585	0.00605717
0.259811	0.00590796
0.260539	0.00587465
0.259829	0.00591129
0.261815	0.00520291
0.259531	0.00575749
0.260509	0.00581361
0.259917	0.00571027
0.259965	0.00561435
0.260777	0.00572109
0.260685	0.00495352
0.259445	0.00564597
0.260981	0.00582718
0.259822	0.0056617
0.259286	0.00549231
0.259952	0.00565307
0.259801	0.0056316
0.258792	0.00541033
0.259483	0.00548777
0.259528	0.00576278
0.260811	0.00591321
0.262146	0.00607839
0.258812	0.00564923
0.259056	0.00589723
0.26039	0.00602124
0.26045	0.00596011
0.260625	0.00606429
0.261909	0.00593678
0.261161	0.00605764
0.259031	0.00594497
0.262258	0.00565567
0.26034	0.00607041
0.261466	0.00616111
0.260445	0.00609824
0.260612	0.00599294
0.258422	0.00566983
0.259798	0.00578052
0.26025	0.0056996
0.259149	0.00574926
0.258659	0.00572739
0.259261	0.00581887
0.260504	0.0057318
0.259656	0.00587379
0.259177	0.00591098
0.259238	0.00592903
0.259292	0.0058355
0.258565	0.00569676
0.258412	0.00581031
0.259642	0.00590794
0.259832	0.00592129
0.257428	0.00560647
0.256187	0.00547822
0.262705	0.00816916
0.26129	0.00708098
0.261766	0.00832378
0.263549	0.00795098
0.263132	0.00802251
0.265511	0.00842685
0.265632	0.00871746
0.262666	0.00812354
0.263998	0.0084545
0.262511	0.0081097
