0.201081	0.00404426
0.201241	0.00393944
0.201962	0.00423846
0.202494	0.00434301
0.201417	0.00415866
0.202478	0.00437297
0.200927	0.0040887
0.201037	0.0042064
0.201032	0.00418546
0.201198	0.00420415
0.201875	0.0041858
0.201754	0.00420068
0.201988	0.00415322
0.201855	0.00408926
0.201791	0.00409203
0.202038	0.0039858
0.201775	0.00396768
0.202808	0.00399835
0.202949	0.00408031
0.202525	0.00406962
0.201578	0.0039377
0.20205	0.00398765
0.202515	0.00402919
0.201595	0.00383571
0.201696	0.00384475
0.201533	0.00394578
0.201428	0.00379879
0.201584	0.00385201
0.201772	0.0039495
0.201321	0.00395925
0.20141	0.00395178
0.201733	0.00395055
0.20165	0.00400004
0.201622	0.00391845
0.202491	0.00421188
0.202651	0.00425863
0.213611	0.00905497
0.213592	0.00893593
0.21276	0.00886082
0.210249	0.00767084
0.210304	0.00755453
0.208875	0.00687143
0.204392	0.0050815
0.203782	0.0047923
0.20228	0.00435264
0.200482	0.00377326
0.202092	0.00399746
0.201804	0.0040234
0.203185	0.00438918
0.203076	0.0045031
0.203239	0.00504522
0.203628	0.00526229
0.204957	0.0057738
0.205296	0.0059191
0.206247	0.00622764
0.208222	0.00676739
0.208175	0.00690055
0.207157	0.00650401
0.207289	0.00696607
0.208009	0.00700504
0.206258	0.00637239
0.212385	0.00912536
0.215836	0.0104909
0.215545	0.01031
0.216373	0.0107583
0.215808	0.0105964
0.205732	0.00597888
0.205208	0.00618349
0.206861	0.00620793
0.205451	0.00608719
0.205925	0.00618128
0.204772	0.00567862
0.204801	0.00573274
0.204983	0.00619041
0.204996	0.00558645
0.203953	0.00554946
0.204617	0.0058703
0.204213	0.00544216
0.204146	0.00514526
0.203477	0.00506647
0.20222	0.00467165
0.201463	0.00429635
0.199874	0.00338745
0.200572	0.00313422
0.196396	0.00207398
0.196327	0.00193467
0.195701	0.00164186
0.196153	0.00155465
0.19587	0.00159838
0.19605	0.001579
0.196385	0.0014994
